id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
758304,1.2,27,173.0,79.0,30.0,110.0,41.0
758305,0.0,63,168.0,73.0,13.0,90.0,39.9
758306,1.2,31,181.0,79.0,5.0,83.0,38.8
758307,1.2,66,196.0,98.0,29.0,111.0,41.0
758308,0.0,29,177.0,81.0,9.0,93.0,39.7
758309,1.2,38,161.0,57.0,17.0,94.0,40.4
758310,1.2,39,194.0,92.0,28.0,108.0,40.5
758311,1.2,64,171.0,68.0,29.0,111.0,40.8
758312,1.2,31,169.0,68.0,6.0,86.0,39.5
758313,1.2,21,205.0,103.0,9.0,90.0,39.8
758314,1.2,64,179.0,77.0,27.0,111.0,40.7
758315,1.2,33,158.0,55.0,24.0,105.0,40.8
758316,1.2,20,181.0,77.0,20.0,94.0,40.6
758317,0.0,20,164.0,62.0,3.0,92.0,38.7
758318,1.2,27,173.0,64.0,3.0,85.0,38.7
758319,0.0,24,160.0,64.0,15.0,98.0,40.3
758320,1.2,45,161.0,61.0,5.0,88.0,39.1
758321,1.2,50,169.0,71.0,24.0,111.0,40.5
758322,1.2,40,191.0,98.0,3.0,85.0,38.3
758323,1.2,63,184.0,86.0,30.0,112.0,41.0
758324,1.2,40,185.0,90.0,14.0,93.0,40.3
758325,0.0,36,158.0,60.0,23.0,105.0,40.6
758326,1.2,47,171.0,65.0,23.0,101.0,40.5
758327,1.2,50,192.0,98.0,4.0,88.0,39.1
758328,0.0,28,190.0,98.0,17.0,102.0,40.5
758329,1.2,31,178.0,84.0,16.0,101.0,40.4
758330,0.0,46,189.0,88.0,5.0,82.0,38.7
758331,0.0,22,175.0,72.0,13.0,89.0,40.2
758332,0.0,59,192.0,90.0,1.0,83.0,37.9
758333,0.0,42,161.0,64.0,10.0,97.0,39.8
758334,0.0,21,149.0,48.0,2.0,91.0,38.0
758335,0.0,41,171.0,72.0,2.0,83.0,38.0
758336,1.2,24,176.0,80.0,10.0,91.0,39.9
758337,1.2,29,196.0,96.0,27.0,100.0,40.6
758338,1.2,35,175.0,71.0,2.0,83.0,38.2
758339,0.0,73,181.0,83.0,10.0,91.0,39.7
758340,0.0,20,151.0,52.0,28.0,108.0,40.8
758341,1.2,38,197.0,100.0,28.0,102.0,40.8
758342,1.2,54,181.0,85.0,23.0,98.0,40.8
758343,1.2,65,180.0,83.0,17.0,99.0,40.2
758344,1.2,30,169.0,66.0,27.0,115.0,40.6
758345,1.2,35,176.0,73.0,2.0,81.0,38.3
758346,1.2,48,181.0,92.0,11.0,88.0,40.0
758347,0.0,31,172.0,64.0,23.0,94.0,40.5
758348,1.2,51,192.0,101.0,2.0,81.0,38.6
758349,1.2,28,153.0,52.0,12.0,94.0,39.9
758350,0.0,25,175.0,68.0,9.0,93.0,39.5
758351,1.2,44,188.0,89.0,24.0,101.0,40.8
758352,0.0,48,171.0,75.0,26.0,111.0,41.2
758353,0.0,39,183.0,90.0,6.0,91.0,39.1
758354,1.2,60,155.0,55.0,16.0,99.0,40.5
758355,1.2,45,162.0,61.0,11.0,92.0,40.0
758356,1.2,36,187.0,90.0,22.0,101.0,40.8
758357,0.0,64,179.0,79.0,17.0,96.0,40.3
758358,1.2,59,160.0,64.0,26.0,102.0,41.1
758359,0.0,28,174.0,68.0,12.0,90.0,39.7
758360,0.0,46,177.0,77.0,2.0,84.0,38.4
758361,0.0,41,157.0,60.0,6.0,91.0,39.4
758362,1.2,22,164.0,61.0,24.0,103.0,40.8
758363,0.0,27,160.0,56.0,14.0,89.0,40.2
758364,1.2,23,166.0,61.0,15.0,92.0,40.1
758365,1.2,30,180.0,85.0,17.0,102.0,40.4
758366,1.2,25,173.0,68.0,19.0,93.0,40.5
758367,0.0,31,193.0,92.0,6.0,92.0,39.1
758368,1.2,40,157.0,60.0,8.0,82.0,39.7
758369,1.2,61,190.0,91.0,8.0,91.0,39.4
758370,0.0,33,158.0,54.0,18.0,103.0,40.7
758371,0.0,55,184.0,87.0,25.0,103.0,40.7
758372,0.0,60,157.0,60.0,16.0,100.0,40.2
758373,1.2,32,161.0,57.0,9.0,83.0,39.7
758374,1.2,40,183.0,88.0,8.0,88.0,39.4
758375,1.2,23,180.0,86.0,23.0,108.0,40.9
758376,0.0,73,188.0,92.0,30.0,109.0,40.8
758377,1.2,49,191.0,93.0,25.0,111.0,40.8
758378,0.0,41,183.0,83.0,14.0,91.0,40.4
758379,0.0,21,189.0,89.0,26.0,101.0,41.0
758380,1.2,53,185.0,89.0,27.0,107.0,40.6
758381,1.2,26,194.0,95.0,14.0,93.0,40.3
758382,1.2,40,166.0,70.0,25.0,105.0,41.1
758383,0.0,69,194.0,96.0,22.0,95.0,40.4
758384,0.0,32,199.0,99.0,25.0,117.0,40.6
758385,1.2,65,178.0,80.0,16.0,93.0,40.6
758386,0.0,53,176.0,75.0,27.0,111.0,40.8
758387,0.0,25,155.0,62.0,11.0,84.0,39.6
758388,1.2,72,166.0,63.0,8.0,78.0,39.5
758389,0.0,21,191.0,91.0,20.0,100.0,40.4
758390,0.0,54,181.0,84.0,19.0,97.0,40.6
758391,1.2,22,171.0,66.0,29.0,109.0,40.7
758392,1.2,30,166.0,66.0,29.0,115.0,41.2
758393,0.0,21,160.0,56.0,3.0,83.0,39.0
758394,0.0,25,183.0,84.0,5.0,86.0,39.0
758395,1.2,61,194.0,100.0,1.0,74.0,37.9
758396,0.0,41,154.0,60.0,7.0,87.0,39.7
758397,1.2,32,194.0,94.0,6.0,86.0,39.4
758398,0.0,48,179.0,76.0,3.0,76.0,38.7
758399,1.2,41,163.0,69.0,28.0,110.0,40.7
758400,1.2,24,169.0,69.0,14.0,96.0,40.2
758401,1.2,45,161.0,63.0,8.0,87.0,39.6
758402,0.0,42,184.0,87.0,12.0,94.0,39.9
758403,0.0,54,200.0,98.0,24.0,106.0,40.9
758404,0.0,31,168.0,66.0,9.0,93.0,39.5
758405,0.0,25,185.0,88.0,6.0,91.0,39.3
758406,0.0,43,170.0,78.0,4.0,83.0,38.9
758407,0.0,35,189.0,92.0,24.0,107.0,40.7
758408,1.2,44,164.0,61.0,5.0,90.0,39.1
758409,1.2,22,170.0,62.0,6.0,86.0,39.3
758410,1.2,47,178.0,82.0,26.0,98.0,40.8
758411,0.0,57,161.0,61.0,3.0,84.0,38.8
758412,1.2,54,174.0,80.0,28.0,110.0,40.7
758413,1.2,35,159.0,58.0,24.0,101.0,40.9
758414,0.0,24,162.0,60.0,20.0,105.0,40.5
758415,0.0,28,167.0,68.0,22.0,92.0,40.5
758416,1.2,37,169.0,65.0,6.0,87.0,39.0
758417,1.2,44,173.0,81.0,30.0,107.0,41.0
758418,0.0,63,192.0,102.0,9.0,88.0,39.8
758419,0.0,33,173.0,79.0,17.0,99.0,40.3
758420,0.0,37,191.0,87.0,16.0,98.0,40.1
758421,0.0,22,161.0,53.0,23.0,108.0,40.5
758422,0.0,40,190.0,99.0,26.0,105.0,41.0
758423,0.0,37,170.0,77.0,4.0,83.0,38.9
758424,1.2,62,166.0,66.0,18.0,105.0,40.4
758425,0.0,52,165.0,59.0,5.0,82.0,38.5
758426,0.0,45,176.0,72.0,23.0,113.0,40.5
758427,0.0,63,163.0,65.0,18.0,97.0,40.3
758428,0.0,70,178.0,85.0,6.0,79.0,39.4
758429,0.0,45,198.0,98.0,27.0,112.0,40.6
758430,0.0,21,172.0,71.0,28.0,112.0,40.4
758431,1.2,34,149.0,53.0,19.0,92.0,41.1
758432,0.0,50,175.0,78.0,21.0,94.0,40.6
758433,0.0,50,160.0,61.0,25.0,113.0,40.8
758434,0.0,53,159.0,61.0,16.0,99.0,40.2
758435,1.2,30,199.0,97.0,14.0,95.0,40.0
758436,0.0,43,170.0,71.0,12.0,96.0,40.1
758437,1.2,79,181.0,82.0,8.0,91.0,40.0
758438,1.2,23,166.0,66.0,17.0,94.0,40.2
758439,1.2,56,164.0,64.0,20.0,105.0,40.7
758440,1.2,23,155.0,54.0,4.0,90.0,38.8
758441,0.0,42,172.0,73.0,3.0,79.0,38.6
758442,0.0,42,194.0,94.0,8.0,85.0,39.4
758443,0.0,42,202.0,104.0,4.0,83.0,38.9
758444,1.2,44,174.0,73.0,26.0,97.0,40.7
758445,1.2,41,175.0,78.0,10.0,89.0,39.6
758446,0.0,35,158.0,53.0,19.0,100.0,40.6
758447,0.0,55,189.0,90.0,8.0,88.0,39.6
758448,1.2,59,168.0,67.0,16.0,97.0,40.5
758449,0.0,55,161.0,64.0,30.0,106.0,40.9
758450,1.2,71,170.0,72.0,20.0,105.0,40.4
758451,0.0,23,193.0,96.0,6.0,79.0,39.3
758452,1.2,47,186.0,81.0,23.0,101.0,40.4
758453,0.0,72,154.0,59.0,20.0,105.0,40.3
758454,1.2,54,189.0,99.0,18.0,97.0,40.4
758455,1.2,42,192.0,99.0,19.0,98.0,40.4
758456,0.0,41,173.0,71.0,7.0,86.0,39.2
758457,1.2,59,201.0,99.0,25.0,101.0,40.8
758458,1.2,45,192.0,90.0,4.0,89.0,38.9
758459,1.2,74,141.0,49.0,27.0,105.0,41.0
758460,1.2,60,172.0,71.0,8.0,91.0,39.7
758461,0.0,52,177.0,74.0,15.0,94.0,39.9
758462,0.0,35,193.0,99.0,25.0,105.0,40.7
758463,0.0,46,176.0,75.0,3.0,82.0,38.6
758464,1.2,20,154.0,51.0,19.0,104.0,40.7
758465,1.2,51,174.0,69.0,23.0,99.0,40.7
758466,0.0,39,156.0,59.0,14.0,86.0,40.1
758467,0.0,24,148.0,54.0,8.0,79.0,39.7
758468,0.0,46,162.0,60.0,21.0,104.0,40.1
758469,0.0,33,167.0,63.0,14.0,91.0,40.2
758470,0.0,38,168.0,63.0,14.0,100.0,40.4
758471,1.2,26,172.0,71.0,18.0,94.0,40.4
758472,0.0,22,193.0,89.0,5.0,82.0,39.3
758473,0.0,23,155.0,55.0,16.0,91.0,40.4
758474,0.0,35,176.0,67.0,10.0,90.0,39.7
758475,0.0,42,181.0,84.0,19.0,103.0,40.3
758476,1.2,21,167.0,64.0,3.0,84.0,38.4
758477,1.2,63,170.0,69.0,26.0,104.0,40.9
758478,1.2,55,156.0,57.0,21.0,97.0,40.7
758479,1.2,33,198.0,103.0,3.0,86.0,38.6
758480,1.2,21,174.0,69.0,7.0,82.0,39.6
758481,1.2,28,200.0,99.0,12.0,91.0,40.0
758482,0.0,28,162.0,59.0,15.0,97.0,40.0
758483,0.0,37,183.0,89.0,6.0,85.0,39.4
758484,1.2,41,164.0,63.0,23.0,103.0,40.3
758485,1.2,25,174.0,78.0,2.0,81.0,37.7
758486,1.2,32,183.0,83.0,23.0,105.0,40.6
758487,0.0,22,172.0,71.0,1.0,78.0,37.6
758488,1.2,44,176.0,70.0,11.0,91.0,40.0
758489,0.0,40,159.0,64.0,21.0,102.0,40.7
758490,1.2,52,185.0,92.0,9.0,93.0,39.5
758491,1.2,50,181.0,79.0,9.0,90.0,39.5
758492,1.2,48,194.0,96.0,17.0,93.0,40.4
758493,0.0,51,174.0,74.0,13.0,89.0,40.2
758494,0.0,27,191.0,91.0,4.0,87.0,39.2
758495,1.2,38,171.0,66.0,15.0,90.0,40.2
758496,0.0,24,161.0,59.0,12.0,92.0,40.0
758497,1.2,35,177.0,79.0,14.0,94.0,40.3
758498,1.2,42,166.0,66.0,10.0,86.0,39.9
758499,0.0,55,168.0,68.0,7.0,94.0,39.5
758500,1.2,40,182.0,89.0,18.0,105.0,40.5
758501,0.0,57,174.0,73.0,20.0,103.0,40.9
758502,0.0,40,171.0,65.0,9.0,87.0,39.8
758503,0.0,54,189.0,90.0,7.0,88.0,39.5
758504,0.0,28,187.0,98.0,24.0,105.0,40.7
758505,1.2,30,162.0,60.0,8.0,82.0,39.5
758506,0.0,51,173.0,68.0,15.0,109.0,40.4
758507,0.0,28,182.0,85.0,2.0,79.0,38.2
758508,1.2,51,177.0,71.0,23.0,105.0,40.6
758509,0.0,23,182.0,80.0,28.0,108.0,40.6
758510,0.0,39,160.0,61.0,28.0,106.0,40.7
758511,1.2,32,182.0,77.0,29.0,112.0,41.0
758512,0.0,61,186.0,87.0,14.0,97.0,39.9
758513,1.2,75,161.0,65.0,26.0,106.0,40.8
758514,0.0,39,184.0,93.0,9.0,90.0,39.7
758515,0.0,58,169.0,69.0,23.0,106.0,40.7
758516,1.2,23,159.0,62.0,5.0,89.0,38.6
758517,0.0,29,154.0,56.0,10.0,96.0,39.7
758518,1.2,47,161.0,64.0,6.0,89.0,39.0
758519,0.0,24,208.0,103.0,10.0,92.0,39.7
758520,1.2,60,170.0,70.0,4.0,79.0,38.7
758521,0.0,51,165.0,61.0,22.0,101.0,40.7
758522,1.2,60,171.0,81.0,7.0,83.0,39.7
758523,1.2,25,161.0,61.0,24.0,104.0,40.7
758524,1.2,47,170.0,75.0,29.0,111.0,40.7
758525,1.2,45,181.0,76.0,27.0,107.0,40.7
758526,0.0,52,165.0,68.0,20.0,98.0,40.6
758527,1.2,40,163.0,60.0,2.0,83.0,38.2
758528,0.0,70,193.0,89.0,8.0,95.0,39.5
758529,1.2,32,161.0,56.0,16.0,99.0,40.6
758530,0.0,42,157.0,60.0,13.0,90.0,40.3
758531,1.2,43,156.0,67.0,4.0,83.0,39.0
758532,0.0,54,179.0,79.0,6.0,88.0,39.4
758533,0.0,41,168.0,67.0,26.0,107.0,40.6
758534,0.0,40,187.0,94.0,9.0,87.0,39.7
758535,0.0,38,168.0,72.0,11.0,92.0,39.7
758536,0.0,35,195.0,97.0,9.0,89.0,39.6
758537,1.2,34,207.0,117.0,28.0,118.0,40.7
758538,0.0,20,176.0,77.0,15.0,92.0,40.3
758539,0.0,55,192.0,93.0,12.0,89.0,40.3
758540,0.0,44,192.0,98.0,13.0,98.0,40.3
758541,0.0,38,163.0,60.0,19.0,88.0,40.5
758542,1.2,52,154.0,55.0,28.0,108.0,40.7
758543,0.0,66,176.0,71.0,10.0,90.0,39.9
758544,0.0,50,177.0,77.0,6.0,89.0,39.3
758545,0.0,34,174.0,73.0,27.0,99.0,41.1
758546,1.2,71,181.0,90.0,29.0,108.0,40.8
758547,1.2,31,189.0,90.0,24.0,101.0,40.6
758548,1.2,68,173.0,77.0,24.0,95.0,40.7
758549,0.0,25,178.0,76.0,5.0,89.0,39.0
758550,1.2,44,171.0,69.0,25.0,105.0,40.7
758551,0.0,38,166.0,65.0,3.0,78.0,38.3
758552,0.0,44,151.0,50.0,9.0,80.0,39.7
758553,0.0,20,172.0,63.0,2.0,83.0,38.2
758554,1.2,51,176.0,80.0,3.0,83.0,38.8
758555,0.0,39,181.0,84.0,19.0,100.0,40.3
758556,1.2,22,167.0,66.0,7.0,89.0,39.4
758557,0.0,40,208.0,111.0,21.0,107.0,40.7
758558,0.0,52,174.0,79.0,21.0,103.0,40.7
758559,1.2,40,192.0,98.0,7.0,91.0,39.7
758560,0.0,63,158.0,57.0,23.0,99.0,41.0
758561,1.2,79,179.0,81.0,11.0,99.0,39.9
758562,1.2,57,178.0,72.0,30.0,114.0,41.4
758563,1.2,22,164.0,68.0,8.0,92.0,39.4
758564,0.0,21,150.0,44.0,6.0,77.0,39.1
758565,0.0,55,190.0,95.0,2.0,72.0,37.7
758566,1.2,48,172.0,71.0,11.0,93.0,39.8
758567,0.0,31,158.0,56.0,12.0,94.0,40.4
758568,1.2,45,161.0,62.0,28.0,104.0,40.7
758569,1.2,36,176.0,78.0,19.0,104.0,40.3
758570,0.0,51,176.0,72.0,6.0,87.0,39.3
758571,1.2,40,162.0,62.0,11.0,93.0,40.0
758572,1.2,21,185.0,92.0,5.0,88.0,39.1
758573,0.0,72,169.0,64.0,4.0,79.0,38.8
758574,1.2,64,187.0,92.0,14.0,94.0,40.4
758575,1.2,53,165.0,67.0,29.0,111.0,40.8
758576,1.2,37,177.0,81.0,18.0,92.0,40.5
758577,0.0,22,174.0,73.0,20.0,96.0,40.4
758578,0.0,39,180.0,76.0,17.0,99.0,40.5
758579,1.2,20,155.0,53.0,26.0,106.0,40.7
758580,1.2,48,183.0,80.0,11.0,98.0,39.8
758581,1.2,58,183.0,90.0,8.0,81.0,39.4
758582,1.2,27,164.0,63.0,9.0,89.0,39.8
758583,1.2,22,176.0,80.0,9.0,92.0,39.9
758584,0.0,40,172.0,64.0,14.0,89.0,39.9
758585,1.2,45,164.0,64.0,12.0,91.0,40.1
758586,0.0,32,166.0,63.0,19.0,99.0,40.3
758587,0.0,39,158.0,60.0,19.0,105.0,40.7
758588,1.2,25,183.0,80.0,10.0,86.0,39.8
758589,0.0,60,173.0,71.0,13.0,96.0,40.1
758590,1.2,60,177.0,78.0,25.0,107.0,40.8
758591,0.0,60,165.0,60.0,26.0,110.0,40.8
758592,0.0,22,188.0,93.0,9.0,92.0,39.9
758593,0.0,24,174.0,77.0,10.0,91.0,39.9
758594,0.0,35,169.0,62.0,13.0,96.0,40.0
758595,0.0,56,151.0,56.0,13.0,91.0,39.7
758596,1.2,24,180.0,80.0,7.0,95.0,39.3
758597,0.0,41,173.0,77.0,3.0,80.0,38.6
758598,1.2,57,161.0,60.0,20.0,102.0,40.7
758599,1.2,26,184.0,80.0,16.0,96.0,40.5
758600,1.2,42,174.0,75.0,18.0,98.0,40.7
758601,0.0,32,176.0,75.0,27.0,107.0,40.8
758602,1.2,45,164.0,60.0,29.0,106.0,40.9
758603,0.0,58,162.0,60.0,27.0,113.0,40.8
758604,0.0,22,183.0,81.0,28.0,106.0,40.9
758605,0.0,21,171.0,68.0,21.0,102.0,40.7
758606,0.0,55,187.0,91.0,6.0,81.0,39.4
758607,0.0,47,164.0,60.0,20.0,98.0,40.7
758608,0.0,34,182.0,86.0,3.0,89.0,38.8
758609,1.2,42,178.0,80.0,15.0,99.0,40.3
758610,1.2,37,181.0,88.0,10.0,84.0,39.9
758611,1.2,40,166.0,70.0,11.0,93.0,40.0
758612,1.2,22,184.0,86.0,6.0,91.0,39.3
758613,1.2,53,190.0,89.0,23.0,104.0,40.8
758614,1.2,23,168.0,62.0,26.0,106.0,40.8
758615,1.2,26,186.0,89.0,13.0,96.0,39.9
758616,1.2,28,190.0,98.0,4.0,87.0,38.8
758617,0.0,48,157.0,64.0,6.0,93.0,39.4
758618,0.0,64,161.0,68.0,27.0,115.0,40.7
758619,0.0,33,176.0,82.0,16.0,96.0,40.1
758620,0.0,32,181.0,71.0,19.0,97.0,40.7
758621,0.0,57,193.0,96.0,21.0,96.0,40.9
758622,0.0,64,184.0,91.0,19.0,92.0,40.7
758623,0.0,25,165.0,61.0,3.0,81.0,38.5
758624,0.0,64,181.0,80.0,13.0,97.0,40.2
758625,0.0,50,162.0,59.0,20.0,107.0,40.7
758626,1.2,32,166.0,56.0,4.0,90.0,39.2
758627,0.0,41,176.0,80.0,26.0,108.0,40.7
758628,0.0,43,163.0,63.0,22.0,108.0,40.4
758629,0.0,49,170.0,73.0,22.0,103.0,40.7
758630,0.0,43,183.0,82.0,23.0,104.0,40.7
758631,1.2,21,181.0,83.0,28.0,107.0,40.6
758632,1.2,20,193.0,88.0,5.0,90.0,39.0
758633,1.2,51,190.0,94.0,14.0,92.0,40.2
758634,0.0,44,159.0,59.0,24.0,105.0,40.7
758635,1.2,30,143.0,49.0,1.0,72.0,37.6
758636,0.0,25,177.0,76.0,28.0,108.0,40.7
758637,0.0,39,166.0,62.0,23.0,101.0,40.7
758638,0.0,57,162.0,66.0,1.0,78.0,37.7
758639,0.0,75,165.0,68.0,19.0,99.0,40.4
758640,0.0,44,196.0,96.0,23.0,106.0,40.9
758641,1.2,25,156.0,56.0,7.0,82.0,39.1
758642,1.2,63,163.0,61.0,17.0,92.0,40.0
758643,1.2,23,152.0,56.0,15.0,102.0,40.2
758644,0.0,54,183.0,91.0,7.0,84.0,39.6
758645,0.0,26,157.0,59.0,28.0,106.0,40.6
758646,1.2,77,195.0,93.0,27.0,104.0,40.9
758647,1.2,27,178.0,77.0,22.0,101.0,40.7
758648,0.0,29,171.0,71.0,19.0,98.0,40.6
758649,1.2,35,178.0,79.0,23.0,104.0,40.6
758650,0.0,50,202.0,102.0,29.0,118.0,41.3
758651,1.2,52,163.0,61.0,28.0,104.0,41.0
758652,0.0,33,182.0,88.0,22.0,104.0,40.9
758653,0.0,31,174.0,69.0,24.0,94.0,40.9
758654,1.2,32,192.0,98.0,21.0,105.0,40.6
758655,0.0,64,170.0,78.0,25.0,104.0,40.7
758656,1.2,48,187.0,88.0,2.0,80.0,38.1
758657,0.0,34,168.0,63.0,25.0,104.0,40.7
758658,0.0,31,163.0,56.0,2.0,83.0,38.2
758659,1.2,66,177.0,75.0,23.0,111.0,40.8
758660,1.2,28,174.0,72.0,20.0,111.0,40.4
758661,1.2,54,173.0,75.0,10.0,85.0,39.8
758662,1.2,62,173.0,73.0,4.0,88.0,38.2
758663,1.2,34,165.0,67.0,11.0,83.0,39.8
758664,1.2,48,156.0,58.0,6.0,85.0,39.1
758665,1.2,68,162.0,64.0,12.0,91.0,40.5
758666,0.0,59,169.0,63.0,13.0,85.0,40.1
758667,1.2,24,155.0,52.0,17.0,98.0,40.5
758668,1.2,45,162.0,59.0,7.0,89.0,39.5
758669,0.0,59,189.0,99.0,29.0,112.0,40.7
758670,0.0,42,162.0,68.0,11.0,89.0,39.4
758671,0.0,45,192.0,98.0,17.0,97.0,40.1
758672,0.0,37,164.0,67.0,15.0,98.0,40.2
758673,1.2,50,192.0,92.0,26.0,102.0,40.8
758674,0.0,29,184.0,84.0,3.0,80.0,38.4
758675,0.0,36,181.0,80.0,19.0,106.0,40.6
758676,0.0,43,184.0,88.0,28.0,114.0,41.1
758677,0.0,21,195.0,96.0,24.0,96.0,40.7
758678,1.2,52,165.0,66.0,5.0,85.0,39.3
758679,1.2,63,168.0,64.0,11.0,89.0,39.9
758680,1.2,45,160.0,56.0,16.0,85.0,40.3
758681,1.2,21,186.0,81.0,26.0,108.0,40.6
758682,0.0,29,157.0,61.0,7.0,86.0,39.1
758683,1.2,45,167.0,67.0,6.0,87.0,39.1
758684,0.0,21,181.0,84.0,20.0,95.0,40.6
758685,0.0,48,181.0,76.0,12.0,95.0,40.5
758686,1.2,23,180.0,85.0,30.0,117.0,40.9
758687,0.0,46,164.0,60.0,11.0,92.0,39.8
758688,0.0,39,188.0,92.0,21.0,98.0,40.4
758689,0.0,22,163.0,61.0,15.0,98.0,40.6
758690,1.2,24,161.0,55.0,6.0,86.0,39.2
758691,0.0,30,194.0,101.0,3.0,77.0,38.6
758692,1.2,53,193.0,99.0,7.0,93.0,39.3
758693,0.0,39,163.0,65.0,1.0,77.0,37.8
758694,0.0,20,191.0,89.0,15.0,93.0,40.4
758695,0.0,21,171.0,66.0,24.0,103.0,40.6
758696,0.0,35,169.0,66.0,17.0,98.0,40.4
758697,0.0,59,201.0,111.0,21.0,103.0,40.7
758698,0.0,41,206.0,101.0,29.0,109.0,40.6
758699,1.2,46,166.0,61.0,25.0,114.0,40.4
758700,1.2,21,169.0,63.0,21.0,102.0,40.5
758701,0.0,22,152.0,51.0,8.0,87.0,39.7
758702,1.2,54,165.0,60.0,10.0,91.0,39.7
758703,1.2,73,170.0,66.0,25.0,110.0,40.6
758704,0.0,46,165.0,69.0,23.0,87.0,40.9
758705,0.0,54,182.0,81.0,27.0,110.0,40.9
758706,0.0,23,165.0,64.0,22.0,102.0,40.6
758707,0.0,45,183.0,81.0,8.0,86.0,39.6
758708,0.0,56,172.0,67.0,13.0,92.0,40.0
758709,1.2,45,175.0,81.0,8.0,98.0,39.7
758710,0.0,30,160.0,57.0,13.0,98.0,40.1
758711,1.2,30,179.0,80.0,29.0,108.0,40.8
758712,0.0,31,168.0,64.0,7.0,91.0,39.2
758713,1.2,48,187.0,90.0,15.0,93.0,40.3
758714,0.0,21,173.0,68.0,7.0,84.0,39.6
758715,0.0,45,164.0,61.0,19.0,101.0,40.4
758716,1.2,36,183.0,83.0,10.0,90.0,39.9
758717,1.2,21,161.0,56.0,22.0,105.0,40.5
758718,0.0,20,171.0,68.0,4.0,81.0,38.9
758719,0.0,25,171.0,67.0,23.0,100.0,40.7
758720,0.0,46,172.0,69.0,6.0,86.0,39.4
758721,1.2,52,173.0,81.0,4.0,82.0,39.2
758722,0.0,43,173.0,69.0,14.0,97.0,40.3
758723,0.0,45,179.0,86.0,17.0,102.0,40.6
758724,0.0,26,176.0,64.0,19.0,104.0,40.3
758725,1.2,32,187.0,95.0,13.0,88.0,40.3
758726,0.0,58,176.0,79.0,7.0,87.0,39.4
758727,0.0,61,156.0,59.0,14.0,92.0,39.9
758728,1.2,34,167.0,62.0,27.0,111.0,40.7
758729,1.2,45,147.0,52.0,17.0,102.0,40.4
758730,1.2,50,188.0,91.0,12.0,92.0,40.1
758731,1.2,36,169.0,69.0,21.0,99.0,40.4
758732,1.2,21,184.0,86.0,29.0,111.0,41.0
758733,1.2,37,181.0,80.0,12.0,94.0,39.9
758734,0.0,25,195.0,95.0,28.0,108.0,40.7
758735,1.2,21,198.0,99.0,18.0,103.0,40.4
758736,1.2,21,192.0,91.0,3.0,81.0,38.7
758737,0.0,27,185.0,85.0,15.0,101.0,40.1
758738,0.0,61,183.0,89.0,25.0,104.0,40.9
758739,1.2,37,166.0,63.0,23.0,102.0,40.8
758740,1.2,56,171.0,72.0,19.0,104.0,40.6
758741,0.0,23,192.0,99.0,28.0,103.0,40.7
758742,1.2,48,181.0,91.0,24.0,110.0,40.6
758743,0.0,26,187.0,91.0,16.0,91.0,40.1
758744,1.2,53,172.0,76.0,19.0,97.0,40.3
758745,1.2,68,173.0,65.0,27.0,101.0,41.0
758746,1.2,25,171.0,61.0,12.0,101.0,39.8
758747,1.2,35,184.0,79.0,28.0,115.0,40.9
758748,1.2,30,190.0,93.0,3.0,89.0,38.8
758749,1.2,22,193.0,96.0,29.0,115.0,40.8
758750,1.2,32,171.0,70.0,3.0,76.0,38.8
758751,0.0,57,170.0,76.0,30.0,114.0,40.7
758752,1.2,21,179.0,77.0,29.0,107.0,40.8
758753,0.0,53,152.0,51.0,27.0,104.0,41.1
758754,0.0,45,191.0,97.0,6.0,81.0,39.1
758755,1.2,45,187.0,92.0,17.0,96.0,40.4
758756,1.2,40,158.0,61.0,13.0,95.0,40.3
758757,0.0,27,197.0,96.0,2.0,89.0,38.3
758758,1.2,50,163.0,62.0,25.0,113.0,40.7
758759,1.2,34,182.0,81.0,1.0,83.0,37.7
758760,1.2,44,164.0,66.0,29.0,114.0,40.8
758761,1.2,54,183.0,82.0,23.0,104.0,40.5
758762,0.0,32,159.0,58.0,5.0,85.0,39.0
758763,0.0,60,187.0,81.0,15.0,91.0,40.3
758764,1.2,47,169.0,69.0,19.0,102.0,40.4
758765,0.0,67,164.0,71.0,11.0,94.0,39.7
758766,1.2,56,182.0,89.0,13.0,106.0,40.2
758767,1.2,32,188.0,91.0,14.0,92.0,40.1
758768,0.0,53,193.0,93.0,26.0,102.0,40.7
758769,0.0,24,187.0,81.0,19.0,97.0,40.3
758770,0.0,71,184.0,89.0,13.0,91.0,40.2
758771,1.2,21,186.0,89.0,5.0,84.0,39.2
758772,1.2,43,179.0,73.0,27.0,118.0,40.8
758773,1.2,46,181.0,84.0,26.0,99.0,40.8
758774,0.0,47,164.0,62.0,17.0,107.0,40.2
758775,0.0,79,161.0,64.0,24.0,105.0,41.0
758776,1.2,36,165.0,60.0,6.0,73.0,39.2
758777,0.0,41,162.0,67.0,9.0,91.0,39.7
758778,0.0,34,177.0,79.0,21.0,104.0,40.4
758779,0.0,36,172.0,68.0,27.0,105.0,40.6
758780,0.0,33,181.0,82.0,5.0,86.0,39.2
758781,1.2,28,170.0,65.0,5.0,84.0,39.2
758782,1.2,29,178.0,85.0,25.0,97.0,41.0
758783,1.2,36,179.0,76.0,9.0,79.0,39.8
758784,1.2,51,153.0,51.0,26.0,110.0,41.1
