id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,imc,Sex_encoded
792234,male,48,193.0,103.0,7.0,87.0,39.4,27.65174904024269,87.53476116586509
792235,male,51,191.0,91.0,24.0,103.0,40.9,24.94449165318933,87.53476116586509
792236,male,41,189.0,92.0,22.0,97.0,40.5,25.755158030290307,89.03368342867219
792237,female,31,162.0,56.0,9.0,99.0,39.8,21.338210638622158,87.53476116586509
792238,male,29,183.0,87.0,7.0,81.0,39.4,25.97867956642479,87.53476116586509
792239,male,45,201.0,102.0,27.0,99.0,40.9,25.246899829212154,89.03368342867219
792240,female,51,168.0,69.0,2.0,77.0,38.0,24.44727891156463,87.53476116586509
792241,male,64,180.0,83.0,14.0,91.0,40.4,25.61728395061728,87.53476116586509
792242,female,51,158.0,58.0,19.0,105.0,40.7,23.233456176894723,89.03368342867219
792243,female,46,168.0,65.0,2.0,81.0,37.8,23.030045351473927,89.03368342867219
792244,male,74,174.0,74.0,6.0,84.0,39.2,24.441802087462015,87.53476116586509
792245,male,34,190.0,93.0,10.0,89.0,39.8,25.761772853185597,89.03368342867219
792246,female,26,174.0,71.0,23.0,112.0,40.7,23.450918219051392,87.53476116586509
792247,male,43,183.0,91.0,26.0,102.0,40.8,27.173101615455817,89.03368342867219
792248,male,54,178.0,83.0,20.0,105.0,40.5,26.19618735008206,87.53476116586509
792249,female,25,155.0,59.0,16.0,95.0,40.9,24.55775234131113,89.03368342867219
792250,female,56,170.0,71.0,14.0,94.0,40.0,24.56747404844291,89.03368342867219
792251,male,41,192.0,95.0,25.0,101.0,41.2,25.770399305555557,89.03368342867219
792252,male,45,187.0,93.0,16.0,99.0,40.3,26.59498412879979,89.03368342867219
792253,female,23,158.0,55.0,22.0,103.0,40.7,22.031725684986377,89.03368342867219
792254,female,26,180.0,73.0,19.0,93.0,40.6,22.530864197530864,89.03368342867219
792255,female,45,149.0,54.0,16.0,92.0,40.3,24.32322868339264,89.03368342867219
792256,female,32,179.0,72.0,10.0,90.0,39.8,22.47120876377142,87.53476116586509
792257,female,20,154.0,58.0,10.0,81.0,39.9,24.456063417102378,87.53476116586509
792258,male,27,187.0,86.0,19.0,106.0,40.3,24.59321112985787,87.53476116586509
792259,male,58,187.0,86.0,5.0,85.0,39.1,24.59321112985787,89.03368342867219
792260,female,33,168.0,65.0,9.0,88.0,39.7,23.030045351473927,89.03368342867219
792261,male,57,170.0,76.0,5.0,91.0,39.2,26.29757785467128,89.03368342867219
792262,male,27,192.0,93.0,15.0,101.0,40.3,25.227864583333336,89.03368342867219
792263,male,41,187.0,87.0,9.0,83.0,40.0,24.879178701135288,89.03368342867219
792264,male,28,186.0,93.0,11.0,94.0,39.8,26.881720430107524,89.03368342867219
792265,male,24,187.0,85.0,9.0,91.0,39.7,24.307243558580453,89.03368342867219
792266,male,24,181.0,78.0,11.0,83.0,39.8,23.808797045267237,87.53476116586509
792267,female,33,173.0,67.0,2.0,86.0,38.2,22.386314277122523,89.03368342867219
792268,male,62,198.0,104.0,4.0,83.0,39.1,26.527905315784103,89.03368342867219
792269,male,65,177.0,79.0,13.0,97.0,40.1,25.2162533116282,89.03368342867219
792270,female,42,163.0,60.0,7.0,84.0,39.6,22.582709172343712,89.03368342867219
792271,male,25,178.0,77.0,29.0,113.0,40.9,24.302487059714682,89.03368342867219
792272,male,47,192.0,96.0,17.0,97.0,40.2,26.041666666666668,87.53476116586509
792273,female,21,146.0,50.0,21.0,99.0,40.7,23.45655845374367,89.03368342867219
792274,female,30,160.0,62.0,1.0,80.0,37.8,24.218749999999996,87.53476116586509
792275,male,32,183.0,92.0,8.0,88.0,39.6,27.471707127713575,87.53476116586509
792276,male,40,187.0,88.0,14.0,91.0,40.2,25.165146272412706,89.03368342867219
792277,male,24,180.0,82.0,1.0,84.0,37.9,25.30864197530864,89.03368342867219
792278,male,48,175.0,74.0,1.0,83.0,37.4,24.163265306122447,87.53476116586509
792279,female,51,174.0,72.0,22.0,104.0,40.7,23.781212841854934,87.53476116586509
792280,female,58,167.0,59.0,6.0,90.0,39.1,21.15529420201513,87.53476116586509
792281,male,40,170.0,84.0,26.0,114.0,40.7,29.065743944636683,87.53476116586509
792282,male,23,171.0,72.0,16.0,103.0,40.5,24.622960911049557,89.03368342867219
792283,male,23,175.0,77.0,29.0,117.0,40.9,25.142857142857142,89.03368342867219
792284,female,34,161.0,59.0,17.0,92.0,40.0,22.76146753597469,89.03368342867219
792285,male,23,181.0,84.0,12.0,103.0,39.8,25.640242971826257,87.53476116586509
792286,male,37,181.0,84.0,18.0,98.0,40.3,25.640242971826257,87.53476116586509
792287,female,31,159.0,62.0,2.0,81.0,38.1,24.524346347059055,89.03368342867219
792288,male,21,193.0,93.0,5.0,83.0,39.1,24.967113211092915,89.03368342867219
792289,male,27,183.0,81.0,17.0,97.0,40.4,24.187046492878256,87.53476116586509
792290,male,41,190.0,93.0,19.0,100.0,40.4,25.761772853185597,89.03368342867219
792291,male,22,184.0,81.0,29.0,111.0,40.8,23.92485822306238,87.53476116586509
792292,male,48,173.0,75.0,9.0,93.0,39.6,25.05930702662969,87.53476116586509
792293,male,25,187.0,80.0,29.0,97.0,40.9,22.877405702193368,89.03368342867219
792294,female,75,172.0,72.0,19.0,110.0,40.8,24.337479718766904,89.03368342867219
792295,male,28,182.0,79.0,4.0,88.0,39.2,23.849776597029344,87.53476116586509
792296,female,45,153.0,55.0,25.0,102.0,40.7,23.49523687470631,89.03368342867219
792297,male,54,193.0,94.0,18.0,104.0,40.5,25.235576794007894,89.03368342867219
792298,female,59,167.0,64.0,23.0,102.0,40.4,22.948115744558788,89.03368342867219
792299,female,67,161.0,60.0,26.0,108.0,40.8,23.147255121330193,87.53476116586509
792300,female,21,177.0,75.0,7.0,81.0,39.5,23.93948099205209,89.03368342867219
792301,male,20,174.0,74.0,22.0,104.0,40.7,24.441802087462015,89.03368342867219
792302,female,40,153.0,52.0,8.0,91.0,39.6,22.21367849972233,89.03368342867219
792303,male,26,178.0,79.0,22.0,104.0,40.6,24.933720489837143,89.03368342867219
792304,male,42,179.0,80.0,16.0,98.0,40.3,24.968009737523797,87.53476116586509
792305,male,20,181.0,78.0,18.0,90.0,40.5,23.808797045267237,89.03368342867219
792306,female,39,166.0,63.0,10.0,91.0,40.0,22.8625344752504,89.03368342867219
792307,male,62,186.0,89.0,29.0,107.0,41.0,25.725517400855587,89.03368342867219
792308,female,38,158.0,57.0,25.0,107.0,41.0,22.832879346258608,89.03368342867219
792309,female,38,170.0,67.0,1.0,82.0,37.8,23.18339100346021,87.53476116586509
792310,female,54,148.0,54.0,4.0,80.0,38.9,24.653031409788166,89.03368342867219
792311,male,37,175.0,79.0,25.0,103.0,40.8,25.79591836734694,89.03368342867219
792312,female,35,172.0,71.0,11.0,97.0,40.2,23.99945916711736,87.53476116586509
792313,female,32,169.0,64.0,29.0,114.0,40.8,22.40817898532965,87.53476116586509
792314,female,63,168.0,63.0,3.0,75.0,38.6,22.321428571428577,89.03368342867219
792315,male,42,184.0,86.0,19.0,97.0,40.5,25.401701323251416,87.53476116586509
792316,female,61,175.0,73.0,24.0,106.0,41.3,23.836734693877553,89.03368342867219
792317,male,29,172.0,77.0,5.0,92.0,39.4,26.027582477014604,89.03368342867219
792318,male,67,176.0,76.0,2.0,72.0,38.1,24.535123966942148,89.03368342867219
792319,female,50,171.0,74.0,14.0,96.0,40.1,25.3069320474676,89.03368342867219
792320,male,42,191.0,96.0,2.0,79.0,38.3,26.315068117650284,87.53476116586509
792321,female,54,166.0,71.0,7.0,93.0,39.5,25.76571345623458,87.53476116586509
792322,female,44,158.0,62.0,6.0,82.0,39.7,24.83576349943919,87.53476116586509
792323,female,39,158.0,59.0,11.0,93.0,39.9,23.634033007530842,89.03368342867219
792324,male,22,175.0,82.0,28.0,111.0,40.7,26.775510204081634,89.03368342867219
792325,female,22,165.0,61.0,10.0,93.0,39.3,22.4058769513315,89.03368342867219
792326,male,33,171.0,75.0,5.0,87.0,39.2,25.64891761567662,87.53476116586509
792327,female,44,164.0,62.0,21.0,101.0,40.9,23.051754907792983,89.03368342867219
792328,male,22,173.0,78.0,6.0,82.0,39.5,26.061679307694877,89.03368342867219
792329,female,29,171.0,67.0,21.0,99.0,40.4,22.91303307000445,87.53476116586509
792330,female,51,172.0,70.0,14.0,95.0,40.1,23.661438615467823,87.53476116586509
792331,female,59,172.0,73.0,21.0,93.0,40.7,24.675500270416443,87.53476116586509
792332,female,61,182.0,78.0,1.0,85.0,37.7,23.54788069073783,89.03368342867219
792333,male,22,186.0,88.0,16.0,90.0,40.3,25.4364666435426,87.53476116586509
792334,male,22,200.0,98.0,23.0,102.0,40.4,24.5,87.53476116586509
792335,female,21,166.0,64.0,25.0,104.0,40.5,23.225431847873423,87.53476116586509
792336,female,26,157.0,56.0,9.0,78.0,39.7,22.7189744005842,87.53476116586509
792337,female,43,169.0,64.0,5.0,79.0,39.5,22.40817898532965,87.53476116586509
792338,female,47,153.0,60.0,18.0,101.0,40.3,25.63116749967961,87.53476116586509
792339,male,50,174.0,82.0,25.0,102.0,40.7,27.08415906989034,89.03368342867219
792340,male,52,192.0,92.0,11.0,87.0,40.0,24.95659722222222,89.03368342867219
792341,male,50,195.0,100.0,11.0,89.0,39.6,26.298487836949377,87.53476116586509
792342,female,27,173.0,72.0,20.0,97.0,40.3,24.0569347455645,87.53476116586509
792343,male,32,188.0,87.0,2.0,89.0,38.2,24.615210502489816,87.53476116586509
792344,female,27,165.0,65.0,25.0,97.0,40.9,23.875114784205696,87.53476116586509
792345,male,25,175.0,74.0,16.0,95.0,40.2,24.163265306122447,89.03368342867219
792346,female,30,164.0,63.0,18.0,99.0,40.6,23.423557406305775,87.53476116586509
792347,male,46,170.0,77.0,2.0,81.0,38.2,26.643598615916957,87.53476116586509
792348,male,45,177.0,81.0,11.0,97.0,39.8,25.854639471416256,87.53476116586509
792349,male,74,189.0,89.0,6.0,79.0,39.2,24.915315920606925,87.53476116586509
792350,female,20,179.0,76.0,19.0,109.0,40.3,23.719609250647608,89.03368342867219
792351,male,45,183.0,82.0,3.0,90.0,38.7,24.48565200513601,87.53476116586509
792352,female,41,174.0,69.0,13.0,96.0,39.9,22.79032897344431,89.03368342867219
792353,female,68,168.0,68.0,14.0,102.0,39.9,24.092970521541954,87.53476116586509
792354,male,54,191.0,95.0,22.0,93.0,40.5,26.040952824758094,87.53476116586509
792355,male,21,177.0,79.0,3.0,81.0,38.9,25.2162533116282,89.03368342867219
792356,female,40,161.0,57.0,2.0,92.0,38.4,21.98989236526368,89.03368342867219
792357,male,28,177.0,79.0,9.0,84.0,39.8,25.2162533116282,89.03368342867219
792358,female,39,167.0,65.0,17.0,101.0,40.3,23.306680053067517,89.03368342867219
792359,male,74,184.0,88.0,8.0,96.0,39.6,25.99243856332703,87.53476116586509
792360,male,26,198.0,99.0,12.0,94.0,39.8,25.252525252525253,87.53476116586509
792361,male,38,173.0,73.0,21.0,96.0,40.5,24.3910588392529,89.03368342867219
792362,male,51,174.0,78.0,22.0,102.0,40.9,25.762980578676178,87.53476116586509
792363,female,20,154.0,55.0,16.0,90.0,40.4,23.19109461966605,87.53476116586509
792364,male,61,199.0,100.0,4.0,82.0,39.3,25.2518875785965,87.53476116586509
792365,male,42,185.0,85.0,13.0,82.0,40.0,24.835646457268076,87.53476116586509
792366,female,45,163.0,65.0,19.0,95.0,40.7,24.46460160337235,89.03368342867219
792367,male,62,172.0,75.0,8.0,92.0,39.8,25.351541373715524,87.53476116586509
792368,female,40,156.0,61.0,14.0,95.0,40.1,25.06574621959237,87.53476116586509
792369,female,22,164.0,61.0,14.0,95.0,40.3,22.679952409280194,87.53476116586509
792370,male,22,190.0,93.0,12.0,90.0,39.8,25.761772853185597,89.03368342867219
792371,female,20,164.0,60.0,24.0,103.0,40.9,22.308149910767405,87.53476116586509
792372,male,26,187.0,81.0,28.0,111.0,40.7,23.163373273470786,87.53476116586509
792373,male,26,185.0,83.0,12.0,93.0,40.3,24.251278305332356,87.53476116586509
792374,male,63,194.0,92.0,27.0,113.0,40.8,24.444680624933575,87.53476116586509
792375,female,51,158.0,54.0,4.0,86.0,38.8,21.63114885435026,87.53476116586509
792376,female,45,174.0,69.0,16.0,98.0,40.8,22.79032897344431,89.03368342867219
792377,male,37,157.0,62.0,8.0,86.0,39.8,25.153150229218223,89.03368342867219
792378,female,42,157.0,58.0,19.0,96.0,40.2,23.53036634346221,89.03368342867219
792379,female,54,179.0,71.0,26.0,104.0,41.0,22.15910864205237,89.03368342867219
792380,male,61,187.0,90.0,24.0,102.0,40.8,25.737081414967538,87.53476116586509
792381,male,30,179.0,77.0,7.0,85.0,39.4,24.031709372366656,87.53476116586509
792382,male,55,153.0,54.0,22.0,108.0,40.7,23.06805074971165,89.03368342867219
792383,male,69,191.0,92.0,11.0,99.0,39.7,25.218606946081522,89.03368342867219
792384,male,32,182.0,92.0,30.0,103.0,41.1,27.77442337881898,87.53476116586509
792385,female,41,147.0,51.0,13.0,91.0,40.1,23.601277245592115,89.03368342867219
792386,male,60,186.0,93.0,9.0,93.0,39.7,26.881720430107524,89.03368342867219
792387,male,32,177.0,81.0,13.0,96.0,39.8,25.854639471416256,87.53476116586509
792388,female,27,176.0,70.0,16.0,101.0,40.3,22.59814049586777,89.03368342867219
792389,male,48,187.0,88.0,9.0,93.0,39.8,25.165146272412706,87.53476116586509
792390,male,56,181.0,84.0,22.0,105.0,40.6,25.640242971826257,87.53476116586509
792391,female,49,178.0,73.0,8.0,94.0,39.4,23.04002019946976,89.03368342867219
792392,female,52,169.0,68.0,19.0,100.0,40.5,23.80869017191275,89.03368342867219
792393,male,44,187.0,93.0,5.0,91.0,39.4,26.59498412879979,89.03368342867219
792394,male,34,157.0,64.0,12.0,94.0,39.9,25.96454217209623,89.03368342867219
792395,female,24,176.0,75.0,11.0,87.0,40.3,24.212293388429753,87.53476116586509
792396,male,20,179.0,73.0,10.0,93.0,39.8,22.783308885490467,87.53476116586509
792397,female,52,161.0,64.0,18.0,100.0,40.5,24.690405462752206,87.53476116586509
792398,female,59,167.0,70.0,7.0,93.0,39.6,25.099501595611173,87.53476116586509
792399,female,23,169.0,64.0,17.0,100.0,40.2,22.40817898532965,87.53476116586509
792400,male,50,173.0,79.0,2.0,74.0,38.0,26.395803401383272,89.03368342867219
792401,male,31,181.0,81.0,4.0,90.0,39.1,24.724520008546747,89.03368342867219
792402,female,40,171.0,72.0,1.0,84.0,37.5,24.622960911049557,89.03368342867219
792403,male,38,186.0,88.0,9.0,80.0,39.6,25.4364666435426,89.03368342867219
792404,female,29,165.0,68.0,6.0,87.0,39.7,24.977043158861342,89.03368342867219
792405,male,40,179.0,80.0,12.0,94.0,39.9,24.968009737523797,87.53476116586509
792406,male,40,176.0,83.0,27.0,101.0,40.9,26.794938016528928,87.53476116586509
792407,female,34,157.0,59.0,10.0,90.0,39.8,23.93606231490121,87.53476116586509
792408,female,23,157.0,57.0,13.0,91.0,40.2,23.124670372023203,87.53476116586509
792409,male,45,182.0,86.0,20.0,93.0,40.4,25.963047941069917,87.53476116586509
792410,female,77,175.0,69.0,29.0,109.0,40.6,22.53061224489796,89.03368342867219
792411,male,20,172.0,72.0,9.0,88.0,39.5,24.337479718766904,87.53476116586509
792412,male,76,200.0,101.0,29.0,104.0,40.7,25.25,89.03368342867219
792413,female,42,168.0,71.0,9.0,84.0,39.7,25.15589569160998,89.03368342867219
792414,male,60,174.0,75.0,25.0,101.0,40.8,24.772096710265558,89.03368342867219
792415,female,40,167.0,67.0,15.0,97.0,40.4,24.023808670084982,87.53476116586509
792416,female,22,153.0,53.0,7.0,88.0,39.6,22.64086462471699,87.53476116586509
792417,female,75,156.0,60.0,22.0,102.0,40.9,24.654832347140037,89.03368342867219
792418,male,29,187.0,93.0,21.0,101.0,40.3,26.59498412879979,89.03368342867219
792419,male,50,184.0,82.0,28.0,111.0,40.9,24.22022684310019,87.53476116586509
792420,male,26,174.0,74.0,23.0,99.0,40.7,24.441802087462015,89.03368342867219
792421,male,57,190.0,93.0,2.0,80.0,38.0,25.761772853185597,89.03368342867219
792422,female,48,148.0,52.0,7.0,84.0,39.4,23.739956172388606,87.53476116586509
792423,male,39,182.0,79.0,6.0,77.0,39.3,23.849776597029344,89.03368342867219
792424,male,46,183.0,85.0,18.0,97.0,40.3,25.381468541909282,87.53476116586509
792425,male,71,179.0,84.0,14.0,92.0,40.1,26.216410224399986,87.53476116586509
792426,female,22,156.0,59.0,20.0,106.0,40.4,24.243918474687703,87.53476116586509
792427,male,62,177.0,83.0,25.0,111.0,40.8,26.493025631204315,89.03368342867219
792428,male,34,182.0,86.0,18.0,104.0,40.2,25.963047941069917,89.03368342867219
792429,female,25,170.0,66.0,9.0,86.0,39.7,22.837370242214536,89.03368342867219
792430,male,59,199.0,104.0,7.0,82.0,39.8,26.261963081740358,87.53476116586509
792431,female,50,155.0,55.0,22.0,109.0,40.7,22.892819979188342,89.03368342867219
792432,male,50,182.0,85.0,28.0,107.0,40.8,25.661152034778407,87.53476116586509
792433,female,21,172.0,70.0,6.0,83.0,39.4,23.661438615467823,89.03368342867219
792434,male,63,182.0,81.0,15.0,93.0,40.4,24.453568409612362,87.53476116586509
792435,male,67,184.0,88.0,3.0,92.0,38.5,25.99243856332703,89.03368342867219
792436,female,73,176.0,74.0,10.0,92.0,39.9,23.889462809917354,87.53476116586509
792437,female,33,179.0,82.0,13.0,93.0,40.0,25.592209980961893,87.53476116586509
792438,male,21,190.0,97.0,15.0,93.0,40.5,26.869806094182827,87.53476116586509
792439,female,49,174.0,74.0,8.0,97.0,39.7,24.441802087462015,87.53476116586509
792440,male,37,179.0,85.0,3.0,86.0,38.6,26.528510346119035,89.03368342867219
792441,female,28,171.0,65.0,30.0,112.0,41.3,22.229061933586404,89.03368342867219
792442,male,21,187.0,88.0,24.0,104.0,40.8,25.165146272412706,89.03368342867219
792443,female,22,172.0,72.0,12.0,96.0,39.8,24.337479718766904,89.03368342867219
792444,female,64,160.0,63.0,13.0,90.0,40.0,24.609374999999996,89.03368342867219
792445,male,31,167.0,74.0,2.0,81.0,37.9,26.533758829646096,89.03368342867219
792446,female,23,169.0,63.0,19.0,98.0,40.3,22.058051188683873,87.53476116586509
792447,male,26,194.0,86.0,6.0,86.0,39.1,22.85046232330747,87.53476116586509
792448,male,48,182.0,89.0,19.0,100.0,40.2,26.86873565994445,89.03368342867219
792449,male,67,195.0,96.0,10.0,92.0,39.8,25.2465483234714,89.03368342867219
792450,male,71,202.0,102.0,17.0,104.0,40.8,24.997549259876482,87.53476116586509
792451,female,35,169.0,64.0,5.0,87.0,38.9,22.40817898532965,89.03368342867219
792452,female,25,164.0,67.0,27.0,107.0,41.0,24.910767400356935,87.53476116586509
792453,female,46,173.0,70.0,28.0,109.0,40.8,23.38868655818771,87.53476116586509
792454,male,22,199.0,103.0,20.0,100.0,40.5,26.009444205954395,89.03368342867219
792455,male,25,181.0,78.0,29.0,109.0,41.2,23.808797045267237,89.03368342867219
792456,male,50,189.0,89.0,28.0,109.0,40.8,24.915315920606925,87.53476116586509
792457,male,54,186.0,92.0,9.0,90.0,39.7,26.59266967279454,89.03368342867219
792458,female,47,164.0,64.0,23.0,105.0,40.8,23.795359904818564,87.53476116586509
792459,male,25,179.0,79.0,3.0,91.0,38.8,24.65590961580475,89.03368342867219
792460,male,21,183.0,84.0,28.0,106.0,40.7,25.082863029651524,87.53476116586509
792461,female,59,152.0,57.0,26.0,103.0,40.8,24.67105263157895,89.03368342867219
792462,female,22,167.0,63.0,27.0,100.0,40.7,22.589551436050055,87.53476116586509
792463,female,79,157.0,57.0,17.0,106.0,40.1,23.124670372023203,87.53476116586509
792464,male,40,186.0,88.0,17.0,95.0,40.0,25.4364666435426,87.53476116586509
792465,female,59,171.0,68.0,15.0,94.0,40.3,23.25501863821347,89.03368342867219
792466,male,50,201.0,99.0,22.0,103.0,40.7,24.504343951882387,89.03368342867219
792467,female,39,161.0,62.0,26.0,108.0,40.8,23.9188302920412,87.53476116586509
792468,female,60,164.0,61.0,16.0,105.0,40.5,22.679952409280194,89.03368342867219
792469,female,20,167.0,66.0,9.0,90.0,39.8,23.66524436157625,87.53476116586509
792470,female,20,152.0,51.0,30.0,104.0,40.9,22.07409972299169,87.53476116586509
792471,female,25,171.0,64.0,28.0,104.0,40.7,21.887076365377382,89.03368342867219
792472,male,59,196.0,100.0,22.0,98.0,41.0,26.030820491461892,87.53476116586509
792473,male,27,183.0,83.0,26.0,102.0,40.9,24.78425751739377,89.03368342867219
792474,female,21,179.0,76.0,2.0,74.0,38.2,23.719609250647608,87.53476116586509
792475,male,20,183.0,81.0,27.0,111.0,40.9,24.187046492878256,87.53476116586509
792476,female,34,153.0,56.0,22.0,106.0,40.7,23.92242299970097,89.03368342867219
792477,male,62,194.0,92.0,9.0,88.0,40.5,24.444680624933575,89.03368342867219
792478,female,48,164.0,60.0,24.0,96.0,40.6,22.308149910767405,87.53476116586509
792479,male,42,189.0,91.0,14.0,94.0,40.2,25.475210660395845,87.53476116586509
792480,female,45,165.0,65.0,3.0,78.0,38.4,23.875114784205696,89.03368342867219
792481,male,32,175.0,73.0,4.0,81.0,38.9,23.836734693877553,89.03368342867219
792482,female,40,158.0,61.0,28.0,115.0,40.8,24.435186668803073,87.53476116586509
